Datetime,NET MW,ECO O/L FG TEMP,AH O/L FG TEMP,AH I/L PA TEMP,AH O/L PA TEMP,AH I/L SECAIR TEMP,AH O/L SECAIR TEMP,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,ECO O/L FG PRS,AH O/L FG PRS,PAF A O/L AIR PRS,PAF B O/L AIR PRS,HPA PRS SETP BIAS PV,FDF A O/L AIR PRS,FDF B O/L AIR PRS,AH O/L SECAIR PRS,AH RTDRV CURR,B-SB STM FLW,B-SB STM TEMP,AH SOOTBLOWER HOT SIDE RETRACTED,AH SOOTBLOWER COLD SIDE RETRACTED,AH GDBRG TEMP,AH SPT BRG TEMP,AH SECAIR BYP CDPR CDRV POSN FDBK
4/9/2025 4:30,626.2375,353,116.125,44.1,313.85,32.6625,329.3125,1.8453,2.8922,3.0766,2.9469,-1.2747,-4.3045,14.6406,14.5301,12.5059,3.8737,3.9381,1.7052,29.9562,3.155,280.3,1,0,43.4125,36.0562,0
4/9/2025 5:00,660.7688,360.25,120.25,44.5312,320.175,32.8125,336.1562,1.8422,2.575,3.0031,2.7672,-1.3911,-4.725,14.951,14.8145,12.6895,4.2461,4.3257,1.8438,28.3062,2.982,276.14,1,0,45.075,36.0438,0
4/9/2025 5:30,658.8562,360.125,121.6375,44.4625,322,32.8062,337.75,1.9406,2.9375,2.9906,2.5609,-1.3464,-4.703,14.8486,14.7251,12.7688,4.2207,4.2968,1.8804,28.325,9.731,280.84,1,0,48.0687,35.9875,0
4/9/2025 6:00,660.025,360.1562,121.9375,44.5875,322.825,32.8812,337.5,1.6906,2.5281,3.0797,2.7531,-1.3499,-4.6695,14.8535,14.7446,12.8611,4.2675,4.3445,1.8913,28.725,16.999,283.4,1,0,49.4625,35.9312,0
4/9/2025 6:30,665.3375,362.3125,122.3,44.9437,324.125,33.0312,338.9688,1.6984,2.6531,2.6859,2.8062,-1.3963,-4.679,14.7186,14.5968,12.711,4.2312,4.3021,1.834,28.2938,0.797,275.74,1,1,41.5187,36.0125,0
4/9/2025 7:00,495.125,348.875,120.675,45.6687,317.475,33.7687,328.0312,2.2687,3.5187,3.8625,3.2859,-0.9807,-3.1975,13.495,13.404,11.9658,2.7091,2.7472,1.2005,28.425,0.842,287.54,1,1,47.1062,35.8687,0
4/9/2025 7:30,499.0563,339.3438,116.05,46.2437,307.875,34.3438,319.2812,2.2453,3.5,3.6953,3.0828,-0.9855,-3.2,13.7664,13.6705,12.0322,2.6838,2.7183,1.1368,28.3438,0.845,284.7,1,1,49.4688,36.0438,0
4/9/2025 8:00,663.9563,354.6875,118.75,46.975,314.925,34.7,331.125,1.5984,2.5453,2.7859,2.5781,-1.3136,-4.6,15.4157,15.2841,12.9202,4.0273,4.0978,1.7032,29.8687,0.488,281.24,1,1,44.2687,36.025,0
4/9/2025 8:30,515.4187,342.7188,124.2,46.9125,315.125,35.9,325.5,2.3016,3.6375,3.9484,3.4328,-1.0336,-3.486,13.9403,13.8249,12.2183,2.9808,3.0237,1.4223,28.8125,0.731,294.46,1,1,48.7062,36.1187,0
4/9/2025 9:00,466.65,336.375,120.65,47.8375,309.225,35.9437,319.1875,2.1953,3.7484,4.1266,3.6375,-0.9273,-2.973,13.8947,13.807,12.2459,2.4707,2.4987,1.0487,29.4562,2.67,294.96,1,0,43.1812,36.1875,0
4/9/2025 9:30,431.375,328.125,117.925,47.5875,303.425,35.8312,311.7188,2.4328,4.0219,4.2344,3.4266,-0.9124,-2.7775,13.6542,13.5372,12.2064,2.1001,2.1272,0.884,29.45,2.924,296.94,1,0,48.0562,36.2562,0
4/9/2025 10:00,263.9249,308.6875,118.5,48.7625,295.725,36.7687,295.5938,2.9766,4.9797,5.0312,4.0156,-0.6377,-1.621,12.8092,12.7442,11.8236,1.2461,1.2698,0.7088,30.6063,0.79,270.66,1,0,50.0625,36.3375,45.175
4/9/2025 10:30,264.9874,299.4375,113.2125,48.5437,283.425,36.475,284.5312,3.5437,5.6766,5.6781,4.7766,-0.7003,-1.851,12.8564,12.7946,11.8367,1.5309,1.5602,0.8949,28.9,0.756,267.3,1,0,44.5812,36.3,50.1
4/9/2025 11:00,267.325,297.5938,114.575,48.575,282.5,36.3687,281.5938,3.4422,5.9703,5.8312,4.7578,-0.7199,-1.9125,12.8824,12.8255,11.7928,1.4653,1.4894,0.8369,28.9562,0.842,265.8,1,0,47.05,36.1937,56.125
4/9/2025 11:30,266.475,297.1875,115.425,48.8625,282.525,36.675,280.7188,3.4109,5.5359,5.4734,4.7156,-0.6639,-1.883,12.8401,12.7832,11.722,1.5274,1.5476,0.8947,29.9437,0.719,265.62,1,1,47.9375,36.0812,55.9625
4/9/2025 12:00,267.1124,299.5,115.225,48.8438,283.2,36.6312,281.1562,3.2484,6.1078,5.9922,4.0906,-0.6149,-1.8465,13.1082,13.053,11.9346,1.4837,1.5121,0.8612,29.05,0.718,266.72,1,1,48.2437,36.0438,55.975
4/9/2025 12:30,265.8375,298.4062,115.3,48.8125,283.225,36.5875,281.5,3.3734,6.1734,5.9641,4.0703,-0.7506,-2.0185,12.897,12.8206,11.8092,1.4592,1.4881,0.7844,30.5312,0.805,267.12,1,1,48.375,35.9312,54.6187
4/9/2025 13:00,281.2438,300.2188,116.075,48.9375,284.15,36.6937,282.9688,3.0719,5.5484,5.575,4.0422,-0.7606,-2.227,13.1213,13.0465,11.8389,1.7711,1.8,0.9448,29.3687,16.394,285.7,1,1,48.2812,35.9625,48.525
4/9/2025 13:30,432.4375,322.75,108.875,48.6687,290.725,35.6562,300.5938,2.5469,4.1141,4.3094,4.0766,-0.9107,-3.051,13.9272,13.8346,12.1684,2.4869,2.5144,1.1091,29.375,8.018,273.78,1,1,48.1625,35.9625,17.4562
4/9/2025 14:00,541.7688,339.5625,112.9375,48.175,304.475,35.5687,317.3125,1.9594,3.4359,3.6594,3.2375,-1.1207,-3.776,14.9786,14.8665,12.7813,3.2109,3.2569,1.4011,28.6625,8.081,286.9,1,0,48.1312,35.8312,0
4/9/2025 14:30,664.275,358.9375,121.2,47.9562,318.325,35.0562,334.1562,1.6406,2.5734,3.0797,2.6547,-1.3495,-4.747,15.7603,15.6221,13.4064,4.2964,4.3725,1.8876,29.9813,11.328,284.52,1,0,48.0312,35.8,0
4/9/2025 15:00,664.3812,359.75,122.4875,47.6687,320.3,34.95,336.0938,1.3609,2.5703,2.9391,2.5094,-1.3841,-4.6405,15.4352,15.2922,13.1974,4.1153,4.1914,1.7861,27.1875,3.005,281.72,1,0,47.9625,35.8,0
4/9/2025 15:30,663.9563,359.4688,122.6625,47.525,320.35,35.0562,336.0312,1.5969,2.7984,3.0562,2.5859,-1.3937,-4.6535,15.3751,15.2354,13.1905,4.089,4.1664,1.7677,29.975,0.512,271.18,1,0,47.95,35.8563,0
4/9/2025 16:00,664.0625,354.8125,123.25,47.4125,320.875,34.9125,334.6875,1.5672,2.6031,3.0141,2.4562,-1.3753,-4.6485,14.9591,14.8438,13.0482,4.1551,4.2259,1.8152,28.8062,11.504,281.86,1,0,47.9312,35.9375,0
4/9/2025 16:30,664.275,356.125,126.2,46.6375,322.5,34.7562,335.8438,1.7375,2.7391,2.7703,2.7766,-1.3206,-4.71,14.5187,14.3855,12.2973,4.1826,4.2544,1.8441,28.875,18.486,275.34,1,1,47.8438,35.8812,0
4/9/2025 17:00,664.5938,358.375,126.2125,46.2312,323.425,34.5062,337.0312,1.7156,2.525,2.6672,2.8391,-1.4423,-4.7995,14.3416,14.1938,12.1599,4.0816,4.1472,1.7583,28.8812,0.722,276.7,1,1,47.8625,35.925,0
4/9/2025 17:30,665.125,358.1875,126.675,46.2437,324,34.6375,337.2188,1.6359,2.5766,2.9641,2.8734,-1.3981,-4.7975,14.4115,14.2685,12.3236,4.0404,4.1113,1.7594,29.3812,0.678,264.86,1,1,47.95,35.9688,0
4/9/2025 18:00,664.9125,358.3438,126.8125,46.1312,324.175,34.8687,337.5,1.6984,2.5484,2.7797,2.8328,-1.4116,-4.7985,14.431,14.301,12.251,4.0829,4.1551,1.7832,28.3312,0.782,265.94,1,1,48.3375,36.0687,0
4/9/2025 18:30,664.9125,357.8125,127.025,46.2562,324.125,34.9125,337.4062,1.7812,2.5281,2.7828,2.9094,-1.4221,-4.821,14.3156,14.184,12.1833,4.1481,4.2238,1.783,28.8062,3.012,274.8,1,0,48.6437,36.1,0
4/9/2025 19:00,624.9625,357,128.9875,45.6437,326.65,35,337.6875,1.9437,3.1484,3.7094,3.375,-1.1846,-4.2365,14.2539,14.1076,12.2628,3.6182,3.6716,1.594,28.725,3.039,277.44,1,0,49.1062,36.1562,0
4/9/2025 19:30,503.2,342.875,122.0375,46.0312,314.65,34.875,324.6875,2.3922,3.7859,3.7047,3.1281,-1.0848,-3.3855,13.404,13.287,11.8367,2.8395,2.8898,1.2727,29.3438,13.602,297.26,1,0,49.4812,36.1187,0
4/9/2025 20:00,660.6625,355.5,120.3125,46.15,316.15,34.6688,330.9375,1.5547,2.8172,2.8625,2.0609,-1.423,-4.6615,14.7901,14.6943,12.6346,3.9809,4.0479,1.6756,28.4125,5.333,282.92,1,0,49.9062,36.1375,0
4/9/2025 20:30,660.875,357.8438,121.7,46.0312,319,34.5812,333.4375,1.5719,2.6687,3.0016,2.425,-1.388,-4.598,14.9055,14.7966,12.7076,3.9722,4.0518,1.6872,30.5125,0.859,281.24,1,0,42.2375,36.1437,0
4/9/2025 21:00,660.3438,355.125,122.4,46.2,318.475,34.7625,332.4375,1.4516,2.6469,2.9875,1.9297,-1.3202,-4.481,14.8584,14.7609,12.6915,3.8667,3.9337,1.6671,28.3312,0.841,277.76,1,1,44.9562,36.05,0
4/9/2025 21:30,661.9375,354.25,121.7875,46.4375,318.275,34.6063,331.4062,1.3578,2.4516,2.9031,1.9125,-1.3001,-4.419,14.5837,14.4846,12.6626,3.8904,3.9556,1.6231,29.3687,0.895,277.58,1,1,47.45,36.0687,0
4/9/2025 22:00,661.725,355.125,121,46.325,318.025,34.475,331.375,1.4375,2.6422,3.1391,2.0266,-1.3215,-4.45,14.6374,14.5334,12.6032,3.9674,4.0256,1.7034,29.1312,0.873,267.7,1,1,48.8,36.05,0
4/9/2025 22:30,660.5563,354.9688,121.0125,45.8625,318.15,34.2125,331.4375,1.5062,2.6969,2.9266,2.2234,-1.1955,-4.412,14.678,14.6146,12.7452,4.0059,4.068,1.7695,29.2938,0.867,273.58,1,1,49.475,36.0187,0
4/9/2025 23:00,661.4062,356.125,120.825,45.875,318.4,34.1063,331.75,1.4234,2.4109,2.6469,2.0906,-1.318,-4.465,14.6877,14.5756,12.6996,3.9529,4.0234,1.6524,27.775,0.661,268,1,1,42.025,36.0938,0
4/9/2025 23:30,661.9375,356.0938,120.9125,45.7562,318.725,34.125,332.2812,1.6203,2.6906,2.8875,2.1828,-1.3801,-4.4665,14.6114,14.5057,12.5469,3.8466,3.9136,1.6133,29.4625,3.298,275.46,1,0,46.625,36,0
4/10/2025 0:00,660.7688,356.9375,121.15,45.6125,319.625,34.0125,332.9062,1.5406,2.7609,3.0187,2.1,-1.276,-4.4475,14.9071,14.808,12.9063,3.9551,4.0203,1.7176,28.2938,3.074,278.68,1,0,48.8438,36.0312,0
4/10/2025 0:30,660.025,356.9375,121.0875,45.6312,320.05,33.9,333.7188,1.4844,2.6844,2.8875,2.2703,-1.3517,-4.4825,14.912,14.8177,12.876,3.9039,3.9682,1.6437,28.3875,0.844,274.62,1,0,49.8562,36.0438,0
4/10/2025 1:00,661.3,359.4688,122.2375,45.55,321.725,33.7812,335.4062,1.3219,2.5469,2.6953,2.0062,-1.3036,-4.4125,15.172,15.0566,13.0003,3.7841,3.8514,1.5901,29.9188,0.753,284.68,1,0,43.7188,35.9,0
4/10/2025 1:30,660.2375,361,121.425,45.6125,321.925,33.4813,336.25,1.2672,2.6109,2.7172,2.3937,-1.3517,-4.5705,15.2029,15.0891,13.0346,3.9836,4.0509,1.6936,29.3687,0.672,272.42,1,0,47.925,36.0062,0
4/10/2025 2:00,661.6188,362.1875,123.3125,45.7125,323.75,33.6187,337.5938,1.3781,2.2812,2.3937,2.1156,-1.4125,-4.71,15.2614,15.1493,13.0541,3.9735,4.0378,1.6426,29.4125,14.394,286.58,1,1,49.7312,35.9125,0
4/10/2025 2:30,661.725,365.1562,122.6625,45.2687,324.825,33.7125,338.9375,1.45,2.6906,3.0156,2.1984,-1.3981,-4.628,15.224,15.1249,12.9538,3.9814,4.0457,1.6656,29.3937,3.434,273,1,1,44.4062,36,0
4/10/2025 3:00,659.0687,365.25,122.825,45.1375,325.325,33.525,339.25,1.4266,2.6328,2.8391,2.2094,-1.2944,-4.5135,15.2013,15.0989,13.0647,3.956,4.0243,1.694,28.2875,3.576,271.3,1,1,48.1,35.9375,0
4/10/2025 3:30,659.9187,360.5,122.175,45.3562,322.9,33.4437,336.75,1.5687,2.4812,2.7141,1.9641,-1.2996,-4.5195,15.2598,15.146,13.041,3.9678,4.0334,1.6772,28.3,5.291,273.64,1,1,49.4375,35.9562,0
4/10/2025 4:00,660.875,359.7812,121.475,45.275,321.275,33.1875,335.25,1.6562,2.7797,3.0312,1.7891,-1.3044,-4.548,15.3946,15.2727,13.0668,3.9542,4.019,1.6828,29.9125,5.273,279.48,1,0,41.825,35.925,0
4/10/2025 4:30,660.875,360.7188,121.5375,45.2812,321.75,33.1562,336,1.525,2.5734,2.6641,2.2844,-1.3364,-4.609,15.1752,15.0599,13.0561,4.0116,4.0754,1.717,28.525,14.32,284.2,1,0,47.2812,35.9375,0
4/10/2025 5:00,660.025,359.25,121.45,45.3875,321,33.2437,335.3438,1.5844,2.5672,2.7266,2.2172,-1.2891,-4.5555,15.2825,15.1752,13.0762,4.0999,4.1682,1.7859,30.8875,20.145,284.26,1,0,49.7875,35.9437,0
4/10/2025 5:30,660.875,360.375,121.3125,45.375,321.775,33.0438,336.5938,1.5141,2.8469,2.9422,2.3219,-1.3298,-4.524,15.2662,15.1639,13.0171,3.9949,4.0641,1.7014,29.4562,0.964,278.6,1,0,45.0562,35.9625,0
4/10/2025 6:00,659.3875,360,120.6875,45.4125,321.475,33.0187,336.5312,1.4719,2.7328,2.9594,2.6016,-1.3583,-4.575,15.2857,15.1655,13.0661,3.9315,3.9971,1.6798,29.45,0.872,269.14,1,0,48.7875,36.0812,0
4/10/2025 6:30,661.0875,360.375,121.2125,46.0187,322.025,33.6375,337,1.3203,2.6281,2.8781,2.3094,-1.3705,-4.5445,15.3897,15.2662,13.1317,3.9232,3.9976,1.6459,29.3563,0.793,267.02,1,1,42.3562,36.1562,0
4/10/2025 7:00,661.0875,360.9062,121.4125,46.5938,322.125,34.1312,337.5312,1.4234,2.6234,2.7062,2.4781,-1.3106,-4.5365,15.367,15.2419,13.0527,4.0378,4.1048,1.715,28.3125,0.671,255.42,1,1,47.5,36.3062,0
4/10/2025 7:30,660.9812,361.6562,121.9875,47.3187,322.75,34.7437,338.0312,1.6531,2.7453,2.9203,2.4125,-1.3158,-4.57,15.4677,15.3556,13.1916,4.0829,4.1481,1.7281,29.9562,0.828,255.7,1,1,50.0187,36.325,0
4/10/2025 8:00,661.3,362.7188,122.075,47.6,323.275,34.8438,338.875,1.5812,2.6297,2.5641,2.475,-1.3333,-4.635,15.3312,15.224,13.0783,4.1148,4.1826,1.7097,29.4062,0.933,261.32,1,1,45.175,36.425,0
4/10/2025 8:30,660.7688,361.9688,122.0375,47.7062,322.375,34.85,337.9062,1.4594,2.5219,2.8406,2.3656,-1.3959,-4.6185,15.3101,15.2191,13.0293,3.9923,4.068,1.6426,29.1063,0.828,268.42,1,1,48.15,36.4312,0
4/10/2025 9:00,660.7688,364.75,122.6125,47.8625,324.1,34.9875,340,1.475,2.4641,2.7984,2.4141,-1.3513,-4.608,15.5197,15.4125,13.1159,3.9696,4.0413,1.6581,28.3312,2.895,282.8,1,0,49.0062,36.45,0
4/10/2025 9:30,660.5563,363.6562,122.525,47.7312,323.85,34.875,339.5,1.5219,2.6,2.8531,2.5578,-1.3911,-4.641,15.2874,15.1899,13.0975,4.0452,4.1161,1.7108,28.3062,3.142,283.62,1,0,49.3937,36.2938,0
4/10/2025 10:00,660.875,361.9062,122.075,47.85,322.875,34.9688,338.5,1.3844,2.475,2.8062,2.4281,-1.4024,-4.585,15.4255,15.3199,13.1253,3.9726,4.0457,1.6568,29.4188,3.783,281.64,1,0,49.475,36.3062,0
4/10/2025 10:30,660.1312,361.1562,122.6,48.6875,322.275,36.0062,337.3125,1.3937,2.4828,2.8969,1.8187,-1.3268,-4.446,15.341,15.224,13.0403,3.8899,3.9599,1.619,29.3312,0.785,276.1,1,0,49.4437,36.225,0
4/10/2025 11:00,521.9,352.7188,121.2375,48.675,321,35.8875,332.6562,2.1141,3.2172,3.5938,3.1453,-0.9912,-3.0895,13.352,13.2431,11.9185,2.5753,2.6024,1.1257,28.9937,0.825,282.38,1,0,49.2625,36.1625,0
4/10/2025 11:30,467.8187,338.9062,116.725,48.225,307.85,35.8438,319.0625,2.0312,3.7484,4.0281,3.45,-1.0437,-3.0845,13.7452,13.6575,11.9219,2.444,2.4711,1.0174,29.4125,0.717,296.38,1,1,48.625,36.0375,0
4/10/2025 12:00,437.4313,334.6875,114.3625,47.8812,304.425,35.4813,315.4688,2.2297,4.1484,4.3922,3.4734,-0.9794,-2.899,13.6542,13.6201,11.9166,2.2987,2.3285,1.0069,29.4125,0.74,298.48,1,1,48.1187,36.0312,0
4/10/2025 12:30,339.575,319.2812,119.475,48.0625,299.95,36,305.4062,3.1422,4.8656,5.175,4.0437,-0.7856,-2.247,13.1359,13.0351,11.7682,1.8302,1.8656,0.9553,29.4625,0.775,286.44,1,1,47.5625,35.8687,17.0375
4/10/2025 13:00,658.4313,350.4375,115.9375,48.2188,309.6,35.5,326.8125,1.9594,2.6687,2.9172,2.7578,-1.4895,-4.8015,15.6221,15.4856,13.0858,4.1481,4.229,1.7222,28.3062,0.806,279.08,1,1,47.1375,35.9188,0
4/10/2025 13:30,657.7937,363.625,121.4375,48.1312,321.35,35.4312,338.4688,1.7156,2.6437,2.9922,2.6219,-1.3342,-4.678,15.4141,15.2809,13.0267,4.2504,4.3327,1.8598,29.4062,2.235,272.3,1,1,46.7875,35.7938,0
4/10/2025 14:00,657.05,365.2812,123.375,47.8375,324.5,35.2125,341.0625,1.7844,2.7828,3.1391,2.7578,-1.3018,-4.7005,15.2857,15.133,13.0118,4.3003,4.3747,1.8937,29.925,2.99,273.8,1,0,46.7188,35.825,0
4/10/2025 14:30,665.55,367.2188,124.4375,47.6625,327.1,35.1625,342.6562,1.6391,2.5281,2.8937,2.5687,-1.3819,-4.732,15.068,14.951,12.9784,4.3051,4.3904,1.883,28.3625,2.948,275.84,1,0,46.5187,35.8187,0
4/10/2025 15:00,665.3375,367.7188,125.15,47.45,328.175,34.9312,343.4062,1.65,2.4969,2.7156,2.5922,-1.4212,-4.738,15.055,14.9299,12.9979,4.2898,4.3751,1.8493,29.4625,3.035,276.08,1,0,46.4375,35.7437,0
4/10/2025 15:30,665.125,367.9688,126.125,47.775,328.775,35.1063,343.9688,1.6844,2.7266,2.8156,2.8125,-1.4423,-4.8695,15.0907,14.9721,12.8982,4.3484,4.4403,1.892,29.2,5.928,280.34,1,0,46.4187,35.7625,0
4/10/2025 16:00,665.6562,364.9062,126.5,47.8187,327.6,35.2437,342.25,1.7109,2.6859,2.9016,2.7203,-1.4309,-4.851,14.9185,14.7901,12.9399,4.3541,4.4412,1.8749,29.35,0.805,279.56,1,0,46.0938,35.75,0
4/10/2025 16:30,666.7188,363.5938,125.875,47.7312,326.175,35.175,340.9062,1.6437,2.6469,2.8531,2.7375,-1.5306,-4.9785,15.0387,14.9136,12.9471,4.3414,4.4338,1.8228,27.8062,0.863,287.98,1,1,45.7062,35.6937,0
4/10/2025 17:00,664.4875,364,126.4125,48.5938,326.55,36.1812,341.0312,1.6359,2.7359,3.1047,2.7547,-1.4602,-4.819,14.9624,14.8438,12.821,4.1979,4.2854,1.7944,29.3312,0.9,282,1,1,45.5312,35.725,0
4/10/2025 17:30,665.55,362.4688,125.95,48.55,324.775,36.2437,339.4062,1.7422,2.7156,2.9781,2.7016,-1.3863,-4.8145,14.8909,14.7917,12.9248,4.3874,4.4714,1.8902,29.3563,0.792,281.16,1,1,45.7,35.8062,0
4/10/2025 18:00,663.1062,362.1875,124.9,48.4187,324.25,36.1562,339.0938,1.6906,2.6797,2.8922,2.6141,-1.4086,-4.7755,14.8762,14.769,12.8997,4.2776,4.3598,1.8281,28.9,0.6,268.7,1,1,46.175,35.8625,0
4/10/2025 18:30,665.3375,362.3438,124.7625,48.5375,324.5,36.15,339.1875,1.6641,2.675,2.7594,2.6031,-1.3736,-4.7105,14.9754,14.8616,12.841,4.2548,4.3379,1.8712,27.9188,2.936,275.62,1,0,46.9437,36,0
4/10/2025 19:00,664.7,362.5625,125,48.3937,324.975,36.5125,339.4688,1.6609,2.7672,2.8859,2.4078,-1.3351,-4.6405,14.8584,14.7609,12.9121,4.2207,4.2972,1.8565,28.4125,3.208,276.44,1,0,47.6875,36.1437,0
4/10/2025 19:30,664.5938,362.9688,124.5875,48.025,325.125,35.7,339.6562,1.6125,2.6516,2.9016,2.4047,-1.3806,-4.663,14.808,14.6975,12.8306,4.1756,4.2513,1.7703,29.9437,3.107,277.14,1,0,48.3875,36.2437,0
4/10/2025 20:00,665.3375,362.8438,124.775,48.05,325.375,35.6625,339.9375,1.5531,2.7844,2.8641,2.5469,-1.3036,-4.582,14.8649,14.7414,12.8682,4.2028,4.2797,1.8587,29.4125,0.815,269.3,1,0,49.2875,36.3875,0
4/10/2025 20:30,665.4437,363.9375,125.1125,47.8812,325.875,35.3812,340.5625,1.6391,2.7172,2.7469,2.6312,-1.3504,-4.6905,14.8681,14.7332,12.8132,4.2679,4.3476,1.8436,28.3375,1.154,280.78,1,0,42.85,36.6125,0
4/10/2025 21:00,665.2312,359.6562,124.475,47.225,323.25,35.0687,337.8438,1.5563,2.6375,2.8609,2.7734,-1.3823,-4.7255,14.9234,14.8064,12.7881,4.2211,4.2955,1.8086,29.1562,0.68,279.4,1,1,47.675,36.75,0
4/10/2025 21:30,663.7438,360.0625,122.75,46.8,322.575,34.9562,337.375,1.6391,2.8031,2.9312,2.6312,-1.416,-4.686,14.9299,14.8259,12.8727,4.0877,4.1603,1.7609,29.9188,0.66,269.4,1,1,50.1125,36.7875,0
4/10/2025 22:00,665.4437,360.9062,122.5125,46.5625,322.475,34.9,337.5312,1.5469,2.6234,2.8438,2.5375,-1.4256,-4.696,15.055,14.9412,12.9087,4.1551,4.2264,1.7421,29.4625,3.814,271.02,1,1,45.9937,36.9875,0
4/10/2025 22:30,664.9125,358.4062,121.95,46.4812,320.9,34.8125,336.0312,1.5891,2.7422,2.95,2.4016,-1.3762,-4.67,15.2224,15.0761,12.9798,4.1796,4.2583,1.8231,28.2938,2.304,272.92,1,1,49.025,37.0187,0
4/10/2025 23:00,663.2125,360.5,122.2125,46.8562,322.05,34.9437,337.125,1.6062,2.8187,2.9,2.4359,-1.3171,-4.5795,15.0534,14.9364,12.947,4.138,4.2124,1.8053,27.8062,3.304,278.98,1,1,42.225,37.0375,0
4/10/2025 23:30,663,359.5625,121.725,46.4688,321,34.7062,336.0625,1.4469,2.3516,2.7453,2.4156,-1.2957,-4.5845,15.1281,15.0111,12.9426,4.1835,4.2548,1.8261,28.9062,14.698,282.14,1,0,45.7625,36.8625,0
4/11/2025 0:00,665.0188,357.375,120.8125,46.5437,319.5,34.5687,334.4375,1.5469,2.6953,2.8828,2.3469,-1.3359,-4.57,15.4304,15.328,13.1349,4.0938,4.1651,1.8008,29.35,2.896,283.32,1,0,48.8062,36.8125,0
4/11/2025 0:30,665.55,358.2188,120.525,46.4437,319.75,34.5562,335.0625,1.3844,2.6516,2.95,2.4437,-1.3504,-4.569,15.3686,15.2614,13.1102,4.0597,4.1367,1.7603,29.5375,0.279,276.8,1,0,44.0312,36.8375,0
4/11/2025 1:00,591.6,354.125,119.3625,46.2,317.025,34.325,330.7812,1.7203,3.0734,3.3438,2.6922,-1.2397,-4.0085,14.73,14.6325,12.5543,3.4704,3.5321,1.4591,29.3625,0.685,289.92,1,0,45.6875,36.7687,0
4/11/2025 1:30,660.5563,361.2812,119.875,46.4562,320.625,34.3125,336.25,1.3016,2.5687,2.8578,2.3453,-1.2939,-4.512,15.6514,15.5441,13.1257,4.0387,4.1078,1.7415,28.8563,0.75,274.36,1,0,49.0062,36.775,0
4/11/2025 2:00,661.0875,361.8438,120.9375,46.85,322.35,34.325,337.9375,1.4719,2.8609,2.9562,2.2937,-1.3254,-4.5505,15.4336,15.3199,13.1152,4.0544,4.1179,1.7579,28.3687,0.809,263.78,1,1,42.1812,36.7313,0
4/11/2025 2:30,661.4062,362.5,121.1,46.8,322.675,34.3,338.7188,1.425,2.5531,2.7781,2.4437,-1.3666,-4.602,15.4531,15.3459,13.1558,4.0684,4.1415,1.7349,29.8,0.823,261.48,1,1,48.1875,36.7437,0
4/11/2025 3:00,660.45,362.75,121.2375,46.825,323.05,34.2125,339.0938,1.4578,2.6,2.7188,2.625,-1.3981,-4.638,15.5051,15.3979,13.0776,4.0579,4.1284,1.7205,29.9188,0.763,259.96,1,1,42.8562,36.8125,0
4/11/2025 3:30,661.1937,363,121.5,46.8375,323.6,34.2188,339.5,1.5422,3.0656,3.0875,2.4875,-1.3381,-4.6225,15.575,15.4629,13.1501,4.0859,4.1507,1.787,29.4375,0.697,258.54,1,1,47.8687,36.9688,0
4/11/2025 4:00,651.3125,362.9375,121.3375,46.5187,323.775,34.125,339.4062,1.4641,2.65,2.6703,2.5969,-1.3359,-4.5605,15.2484,15.1411,12.9786,3.9634,4.0312,1.6634,29.9625,3.204,270.52,1,0,42.8562,37.025,0
4/11/2025 4:30,661.5125,362.5312,122.6,46.3312,324.225,34.0687,339.75,1.4797,2.7562,2.8234,2.4656,-1.3661,-4.6615,15.4239,15.3166,13.0944,4.187,4.2609,1.7948,28.4125,2.95,283.12,1,0,48.55,37.2687,0
4/11/2025 5:00,661.1937,364.7812,123.7875,46.3,325.8,34,341.0312,1.5641,2.5797,2.7859,2.4844,-1.4366,-4.734,15.2191,15.1054,12.9555,4.1498,4.2238,1.7992,29.3563,3.051,287.34,1,0,43.5437,37.4,0
4/11/2025 5:30,661.6188,365.375,124.175,45.9437,326.475,33.9125,341.5625,1.6922,2.7906,2.7953,2.6547,-1.3377,-4.642,15.0127,14.9087,12.934,4.2233,4.2933,1.8657,30.575,0.907,285.22,1,0,48.9062,37.5812,0
4/11/2025 6:00,661.1937,364.0938,123.4125,45.8687,325.4,33.9188,340.4062,1.6719,2.5828,2.8078,2.7422,-1.4086,-4.6995,14.8389,14.73,12.7531,4.2329,4.3047,1.8382,28.3312,0.525,280,1,0,44.5187,37.6812,0
4/11/2025 6:30,469.3063,342.6562,120.05,45.9688,315.25,34.2062,324.8125,2.4375,3.9625,4.1187,3.3844,-0.9133,-2.9835,13.378,13.2902,11.7643,2.6343,2.6702,1.2119,29.3125,0.751,286.98,1,1,49.7937,37.8187,0
4/11/2025 7:00,441.15,335.4375,115.2625,46.4,307.525,34.525,317.375,2.3031,4.2125,4.4812,3.6641,-0.8542,-2.748,13.404,13.3016,11.8855,2.3814,2.4134,1.1657,28.5125,0.768,294,1,1,45.9688,37.8687,0.8312
